lakeid,sampledate,group,biomass
ME,2001-05-07,TOTAL,6163242.829220947
ME,2001-05-21,CLADOCERA,2105320.1232740674
ME,2001-05-21,COPEPODA,1558213.1102487585
ME,2001-05-21,TOTAL,3663533.233522826
ME,2001-06-04,CLADOCERA,2357124.5491066007
ME,2001-06-04,COPEPODA,2201179.7627906664
ME,2001-06-04,TOTAL,4558304.311897267
ME,2001-06-18,CLADOCERA,1865445.2823090216
ME,2001-06-18,COPEPODA,2667321.6309214607
ME,2001-06-18,TOTAL,4532766.9132304825
ME,2001-07-02,CLADOCERA,2311043.3270949572
ME,2001-07-02,COPEPODA,2174560.014014089
ME,2001-07-02,TOTAL,4485603.341109047
ME,2001-07-16,CLADOCERA,1796378.3106045553
ME,2001-07-16,COPEPODA,2546528.2465821616
ME,2001-07-16,TOTAL,4342906.557186717
ME,2001-07-30,CLADOCERA,368723.0585995253
ME,2001-07-30,COPEPODA,2238449.5333364196
ME,2001-07-30,TOTAL,2607172.5919359447
ME,2001-08-13,CLADOCERA,392593.7710613761
ME,2001-08-13,COPEPODA,2717399.453249769
ME,2001-08-13,TOTAL,3109993.224311145
ME,2001-08-27,CLADOCERA,693431.961222142
ME,2001-08-27,COPEPODA,3470404.470887582
ME,2001-08-27,TOTAL,4163836.432109724
ME,2001-09-12,CLADOCERA,235016.09474054744
ME,2001-09-12,COPEPODA,4283990.987497548
ME,2001-09-12,TOTAL,4519007.082238095
ME,2001-09-26,CLADOCERA,152403.43957316806
ME,2001-09-26,COPEPODA,2014146.4166312153
ME,2001-09-26,TOTAL,2166549.856204383
ME,2001-10-09,CLADOCERA,1160104.3291171573
ME,2001-10-09,COPEPODA,6645386.237556815
ME,2001-10-09,TOTAL,7805490.566673972
ME,2001-10-22,CLADOCERA,2918312.756126255
ME,2001-10-22,COPEPODA,5586006.874612223
ME,2001-10-22,TOTAL,8504319.630738478
ME,2001-11-06,CLADOCERA,1689555.4982414446
ME,2001-11-06,COPEPODA,11479655.662005529
ME,2001-11-06,TOTAL,13169211.160246974
ME,2001-11-26,CLADOCERA,578390.6748925005
ME,2001-11-26,COPEPODA,6587470.146135922
ME,2001-11-26,TOTAL,7165860.821028423
ME,2002-03-28,CLADOCERA,763640.4862063923
ME,2002-03-28,COPEPODA,4557840.631403645
ME,2002-03-28,TOTAL,5321481.117610037
ME,2002-04-08,CLADOCERA,1433656.2054361207
ME,2002-04-08,COPEPODA,4765410.781401746
ME,2002-04-08,TOTAL,6199066.986837867
ME,2002-04-24,CLADOCERA,354985.82166085695
ME,2002-04-24,COPEPODA,2151077.055811473
ME,2002-04-24,TOTAL,2506062.8774723304
ME,2002-05-06,CLADOCERA,1917745.7304101728
ME,2002-05-06,COPEPODA,3592196.3353376095
ME,2002-05-06,TOTAL,5509942.065747783
ME,2002-05-20,CLADOCERA,983606.4883027175
ME,2002-05-20,COPEPODA,3122177.3162814314
ME,2002-05-20,TOTAL,4105783.804584149
ME,2002-06-03,CLADOCERA,974881.1022042173
ME,2002-06-03,COPEPODA,3604086.772331891
ME,2002-06-03,TOTAL,4578967.874536109
ME,2002-06-18,CLADOCERA,992716.1992719067
ME,2002-06-18,COPEPODA,2452263.2575137313
ME,2002-06-18,TOTAL,3444979.4567856384
ME,2002-07-01,CLADOCERA,2261326.8975218125
ME,2002-07-01,COPEPODA,3277705.0001861327
ME,2002-07-01,TOTAL,5539031.897707946
ME,2002-07-15,CLADOCERA,499745.5387055404
ME,2002-07-15,COPEPODA,695556.7733974842
ME,2002-07-15,TOTAL,1195302.3121030247
ME,2002-07-26,CLADOCERA,357917.3080405972
ME,2002-07-26,COPEPODA,1237226.9368604228
ME,2002-07-26,TOTAL,1595144.24490102
ME,2002-08-12,CLADOCERA,393489.9358901897
ME,2002-08-12,COPEPODA,1243090.2550245977
ME,2002-08-12,TOTAL,1636580.1909147874
ME,2002-08-26,CLADOCERA,254612.75730815713
ME,2002-08-26,COPEPODA,524937.6308497469
ME,2002-08-26,TOTAL,779550.3881579039
ME,2002-09-23,CLADOCERA,413798.2748704797
ME,2002-09-23,COPEPODA,2176634.824267746
ME,2002-09-23,TOTAL,2590433.0991382254
ME,2002-10-21,CLADOCERA,886689.2845831625
ME,2002-10-21,COPEPODA,1704287.0688473943
ME,2002-10-21,TOTAL,2590976.3534305566
ME,2002-11-18,CLADOCERA,504943.0309976995
ME,2002-11-18,COPEPODA,928731.2953987753
ME,2002-11-18,TOTAL,1433674.3263964746
ME,2003-01-21,CLADOCERA,99492.09710235296
ME,2003-01-21,COPEPODA,272813.7654362977
ME,2003-01-21,TOTAL,372305.86253865063
ME,2003-04-03,CLADOCERA,369228.1762439165
ME,2003-04-03,COPEPODA,496107.5351633198
ME,2003-04-03,TOTAL,865335.7114072363
ME,2003-04-14,CLADOCERA,624619.0874858103
ME,2003-04-14,COPEPODA,654605.3742523869
ME,2003-04-14,TOTAL,1279224.4617381971
ME,2003-04-28,CLADOCERA,676870.536299693
ME,2003-04-28,COPEPODA,794290.6488349
ME,2003-04-28,TOTAL,1471161.185134593
ME,2003-05-27,CLADOCERA,713696.868495746
ME,2003-05-27,COPEPODA,720918.7225979863
ME,2003-05-27,TOTAL,1434615.5910937323
ME,2003-06-09,CLADOCERA,758138.4836158896
ME,2003-06-09,COPEPODA,1045274.0230674378
ME,2003-06-09,TOTAL,1803412.5066833273
ME,2003-06-23,CLADOCERA,890193.0780401042
ME,2003-06-23,COPEPODA,1370381.59909122
ME,2003-06-23,TOTAL,2260574.677131324
ME,2003-07-07,CLADOCERA,483526.3687799836
ME,2003-07-07,COPEPODA,1039273.0555552065
ME,2003-07-07,TOTAL,1522799.42433519
ME,2003-07-21,CLADOCERA,229841.85766148556
ME,2003-07-21,COPEPODA,663944.3561677847
ME,2003-07-21,TOTAL,893786.2138292702
ME,2003-08-04,CLADOCERA,184874.7404549847
ME,2003-08-04,COPEPODA,849359.3514804262
ME,2003-08-04,TOTAL,1034234.0919354109
ME,2003-08-18,CLADOCERA,63300.85147227771
ME,2003-08-18,COPEPODA,466747.56799325213
ME,2003-08-18,TOTAL,530048.4194655298
ME,2003-09-02,CLADOCERA,95951.99374797112
ME,2003-09-02,COPEPODA,496949.127814446
ME,2003-09-02,TOTAL,592901.1215624171
ME,2003-09-29,CLADOCERA,351587.2859784987
ME,2003-09-29,COPEPODA,1011108.2618102152
ME,2003-09-29,TOTAL,1362695.5477887138
ME,2003-10-27,CLADOCERA,203285.77887995975
ME,2003-10-27,COPEPODA,882032.1675791907
ME,2003-10-27,TOTAL,1085317.9464591504
ME,2003-11-25,CLADOCERA,155068.0379581947
ME,2003-11-25,COPEPODA,1062545.611628086
ME,2003-11-25,TOTAL,1217613.6495862806
ME,2004-02-03,CLADOCERA,87945.75559607267
ME,2004-02-03,COPEPODA,225797.72008104622
ME,2004-02-03,TOTAL,313743.4756771189
ME,2004-03-29,CLADOCERA,129911.60836395978
ME,2004-03-29,COPEPODA,580224.9026091318
ME,2004-03-29,TOTAL,710136.5109730915
ME,2004-04-12,CLADOCERA,189520.70603196847
ME,2004-04-12,COPEPODA,285791.0711807845
ME,2004-04-12,TOTAL,475311.77721275296
ME,2004-04-28,CLADOCERA,1125035.8300619766
ME,2004-04-28,COPEPODA,770463.4986327518
ME,2004-04-28,TOTAL,1895499.3286947284
ME,2004-05-10,CLADOCERA,1178950.4371177226
ME,2004-05-10,COPEPODA,284978.95049625466
ME,2004-05-10,TOTAL,1463929.387613977
ME,2004-05-24,CLADOCERA,819273.517581167
ME,2004-05-24,COPEPODA,573115.5083730106
ME,2004-05-24,TOTAL,1392389.0259541776
ME,2004-06-07,CLADOCERA,998965.3821240065
ME,2004-06-07,COPEPODA,719713.9311946726
ME,2004-06-07,TOTAL,1718679.313318679
ME,2004-06-21,CLADOCERA,282745.93170578015
ME,2004-06-21,COPEPODA,355683.4958526309
ME,2004-06-21,TOTAL,638429.427558411
ME,2004-07-06,CLADOCERA,898595.4640030691
ME,2004-07-06,COPEPODA,958037.1530031003
ME,2004-07-06,TOTAL,1856632.6170061694
ME,2004-07-19,CLADOCERA,505924.09819445806
ME,2004-07-19,COPEPODA,246544.0538133351
ME,2004-07-19,TOTAL,752468.1520077932
ME,2004-08-03,CLADOCERA,177439.3243360792
ME,2004-08-03,COPEPODA,452991.91174802737
ME,2004-08-03,TOTAL,630431.2360841066
ME,2004-08-16,CLADOCERA,135381.00551050698
ME,2004-08-16,COPEPODA,632787.8209149649
ME,2004-08-16,TOTAL,768168.8264254719
ME,2004-09-07,CLADOCERA,123513.7555635502
ME,2004-09-07,COPEPODA,984112.4718084201
ME,2004-09-07,TOTAL,1107626.2273719704
ME,2004-10-05,CLADOCERA,565610.8125311034
ME,2004-10-05,COPEPODA,671674.725321496
ME,2004-10-05,TOTAL,1237285.5378525993
ME,2004-11-03,CLADOCERA,876939.410962171
ME,2004-11-03,COPEPODA,405495.9952865393
ME,2004-11-03,TOTAL,1282435.4062487104
ME,2005-01-31,CLADOCERA,34723.97164029464
ME,2005-01-31,COPEPODA,189830.27939538247
ME,2005-01-31,TOTAL,224554.25103567712
ME,2005-04-15,CLADOCERA,1198920.1936639156
ME,2005-04-15,COPEPODA,635642.0369060782
ME,2005-04-15,TOTAL,1834562.2305699938
ME,2005-04-25,CLADOCERA,1347318.0487499165
ME,2005-04-25,COPEPODA,1062253.2116798938
ME,2005-04-25,TOTAL,2409571.2604298103
ME,2005-05-09,CLADOCERA,6291294.452143061
ME,2005-05-09,COPEPODA,2310001.721436753
ME,2005-05-09,TOTAL,8601296.173579814
ME,2005-05-23,CLADOCERA,6564114.665615797
ME,2005-05-23,COPEPODA,1770298.417762227
ME,2005-05-23,TOTAL,8334413.0833780235
ME,2005-06-06,CLADOCERA,6876565.182963808
ME,2005-06-06,COPEPODA,1354255.976411259
ME,2005-06-06,TOTAL,8230821.159375067
ME,2005-06-20,CLADOCERA,2838658.8267796286
ME,2005-06-20,COPEPODA,1951079.1807449807
ME,2005-06-20,TOTAL,4789738.00752461
ME,2005-07-05,CLADOCERA,3383790.573040059
ME,2005-07-05,COPEPODA,1884660.3319661955
ME,2005-07-05,TOTAL,5268450.905006254
ME,2005-07-18,CLADOCERA,1962205.6417662757
ME,2005-07-18,COPEPODA,1454397.473323153
ME,2005-07-18,TOTAL,3416603.1150894286
ME,2005-08-01,CLADOCERA,984120.0818804549
ME,2005-08-01,COPEPODA,1463231.627212018
ME,2005-08-01,TOTAL,2447351.709092473
ME,2005-08-15,CLADOCERA,392920.10344345187
ME,2005-08-15,COPEPODA,241002.93670334373
ME,2005-08-15,TOTAL,633923.0401467956
ME,2005-08-29,CLADOCERA,554497.2293747322
ME,2005-08-29,COPEPODA,3689601.7753759366
ME,2005-08-29,TOTAL,4244099.004750669
ME,2005-09-26,CLADOCERA,711783.9703191693
ME,2005-09-26,COPEPODA,2189389.8914336553
ME,2005-09-26,TOTAL,2901173.8617528244
ME,2005-11-02,CLADOCERA,2507203.418585968
ME,2005-11-02,COPEPODA,2954460.0502167204
ME,2005-11-02,TOTAL,5461663.468802689
ME,2005-11-30,CLADOCERA,3716400.5542299515
ME,2005-11-30,COPEPODA,3504642.803270034
ME,2005-11-30,TOTAL,7221043.357499985
ME,2006-03-06,CLADOCERA,170250.86150325398
ME,2006-03-06,COPEPODA,1161869.9127780402
ME,2006-03-06,TOTAL,1332120.7742812943
ME,2006-05-02,CLADOCERA,1812598.5167385165
ME,2006-05-02,COPEPODA,1451982.6159489504
ME,2006-05-02,TOTAL,3264581.1326874667
ME,2006-11-27,CLADOCERA,2205801.9603684763
ME,2006-11-27,COPEPODA,1967735.7437875324
ME,2006-11-27,TOTAL,4173537.704156009
ME,2007-01-03,CLADOCERA,1078419.6803985108
ME,2007-01-03,COPEPODA,1692849.7288369038
ME,2007-01-03,TOTAL,2771269.4092354146
ME,2007-02-19,CLADOCERA,604675.2922183421
ME,2007-02-19,COPEPODA,1395500.5110548972
ME,2007-02-19,TOTAL,2000175.8032732392
ME,2007-04-02,CLADOCERA,656127.7580714485
ME,2007-04-02,COPEPODA,2273173.030093713
ME,2007-04-02,TOTAL,2929300.7881651614
ME,2007-04-16,CLADOCERA,580008.7189296514
ME,2007-04-16,COPEPODA,2025706.0034515748
ME,2007-04-16,TOTAL,2605714.7223812263
ME,2007-04-30,CLADOCERA,6870317.442019482
ME,2007-04-30,COPEPODA,2794971.654247575
ME,2007-04-30,TOTAL,9665289.096267058
ME,2007-05-14,CLADOCERA,4444524.739183448
ME,2007-05-14,COPEPODA,1154429.4561667845
ME,2007-05-14,TOTAL,5598954.1953502325
ME,2007-06-11,CLADOCERA,7619862.099630335
ME,2007-06-11,COPEPODA,3014312.04625411
ME,2007-06-11,TOTAL,10634174.145884445
ME,2007-06-25,CLADOCERA,1766440.6386817636
ME,2007-06-25,COPEPODA,1496397.0815083375
ME,2007-06-25,TOTAL,3262837.720190101
ME,2007-07-09,CLADOCERA,2445415.4984630877
ME,2007-07-09,COPEPODA,1414347.2000572896
ME,2007-07-09,TOTAL,3859762.6985203773
ME,2007-07-23,CLADOCERA,433568.36613228446
ME,2007-07-23,COPEPODA,1041226.4859834535
ME,2007-07-23,TOTAL,1474794.852115738
ME,2007-08-06,CLADOCERA,213092.93013386222
ME,2007-08-06,COPEPODA,1280977.2654692612
ME,2007-08-06,TOTAL,1494070.1956031234
ME,2007-08-20,CLADOCERA,347434.3975703077
ME,2007-08-20,COPEPODA,1289515.1081986295
ME,2007-08-20,TOTAL,1636949.5057689373
ME,2007-09-04,CLADOCERA,170682.97978927667
ME,2007-09-04,COPEPODA,665725.7771629669
ME,2007-09-04,TOTAL,836408.7569522435
ME,2007-10-01,CLADOCERA,132566.08307609148
ME,2007-10-01,COPEPODA,1305194.0727775511
ME,2007-10-01,TOTAL,1437760.1558536426
ME,2007-10-29,CLADOCERA,184342.71693697167
ME,2007-10-29,COPEPODA,596443.8116865428
ME,2007-10-29,TOTAL,780786.5286235146
ME,2007-11-26,CLADOCERA,303674.66369625984
ME,2007-11-26,COPEPODA,1014695.9355719178
ME,2007-11-26,TOTAL,1318370.5992681775
ME,2008-02-13,CLADOCERA,120102.55213761743
ME,2008-02-13,COPEPODA,1641729.092589288
ME,2008-02-13,TOTAL,1761831.6447269055
ME,2008-04-14,CLADOCERA,144583.27329830817
ME,2008-04-14,COPEPODA,1861722.1741560304
ME,2008-04-14,TOTAL,2006305.4474543387
ME,2008-04-28,CLADOCERA,360568.30556253344
ME,2008-04-28,COPEPODA,1687541.412025366
ME,2008-04-28,TOTAL,2048109.7175878994
ME,2008-05-12,CLADOCERA,1513730.4476609197
ME,2008-05-12,COPEPODA,3252539.6882039444
ME,2008-05-12,TOTAL,4766270.135864864
ME,2008-05-28,CLADOCERA,2803669.6609992976
ME,2008-05-28,COPEPODA,1631503.701605371
ME,2008-05-28,TOTAL,4435173.362604668
ME,2008-06-09,CLADOCERA,3044610.9154711682
ME,2008-06-09,COPEPODA,2344759.9693066874
ME,2008-06-09,TOTAL,5389370.884777855
ME,2008-06-23,CLADOCERA,437936.23200591037
ME,2008-06-23,COPEPODA,1227557.1569972443
ME,2008-06-23,TOTAL,1665493.3890031548
ME,2008-07-07,CLADOCERA,2050267.7219292896
ME,2008-07-07,COPEPODA,2339240.368886257
ME,2008-07-07,TOTAL,4389508.090815547
ME,2008-07-21,CLADOCERA,1131082.7474059574
ME,2008-07-21,COPEPODA,2536791.2231385307
ME,2008-07-21,TOTAL,3667873.9705444877
ME,2008-08-04,CLADOCERA,165585.9568561918
ME,2008-08-04,COPEPODA,2769661.2367830947
ME,2008-08-04,TOTAL,2935247.193639287
ME,2008-08-18,CLADOCERA,384841.06860132655
ME,2008-08-18,COPEPODA,3841810.9946825043
ME,2008-08-18,TOTAL,4226652.063283831
ME,2008-09-05,CLADOCERA,466943.3543161456
ME,2008-09-05,COPEPODA,6678780.902484763
ME,2008-09-05,TOTAL,7145724.256800909
ME,2008-09-27,CLADOCERA,427364.9416907065
ME,2008-09-27,COPEPODA,5905568.511049807
ME,2008-09-27,TOTAL,6332933.452740514
ME,2008-10-29,CLADOCERA,1255044.3811750899
ME,2008-10-29,COPEPODA,4460359.11292054
ME,2008-10-29,TOTAL,5715403.494095631
ME,2009-01-21,CLADOCERA,220142.55994449538
ME,2009-01-21,COPEPODA,902324.8766772882
ME,2009-01-21,TOTAL,1122467.4366217835
ME,2009-04-15,CLADOCERA,685944.6418499436
ME,2009-04-15,COPEPODA,1219497.8164585005
ME,2009-04-15,TOTAL,1905442.4583084441
ME,2009-04-27,CLADOCERA,1597988.2908896294
ME,2009-04-27,COPEPODA,4108765.176023599
ME,2009-04-27,TOTAL,5706753.466913229
ME,2009-05-11,CLADOCERA,6391648.097262347
ME,2009-05-11,COPEPODA,2558872.301858201
ME,2009-05-11,TOTAL,8950520.399120549
ME,2009-05-28,CLADOCERA,1579641.975266776
ME,2009-05-28,COPEPODA,1723738.6169832945
ME,2009-05-28,TOTAL,3303380.5922500705
ME,2009-06-09,CLADOCERA,1755857.4811141638
ME,2009-06-09,COPEPODA,1831939.0625912966
ME,2009-06-09,TOTAL,3587796.5437054606
ME,2009-06-23,CLADOCERA,1098779.1278798496
ME,2009-06-23,COPEPODA,3064197.9880052335
ME,2009-06-23,TOTAL,4162977.115885083
ME,2009-07-06,CLADOCERA,927527.4126130498
ME,2009-07-06,COPEPODA,3362351.913426208
ME,2009-07-06,TOTAL,4289879.326039257
ME,2009-07-20,CLADOCERA,887399.9018370227
ME,2009-07-20,COPEPODA,2371386.1551147215
ME,2009-07-20,TOTAL,3258786.056951744
ME,2009-07-20,NA,0
ME,2009-08-05,CLADOCERA,123127.1482125821
ME,2009-08-05,COPEPODA,3829740.918067758
ME,2009-08-05,TOTAL,3952868.06628034
ME,2009-08-05,NA,0
ME,2009-08-19,CLADOCERA,21394.219405358162
ME,2009-08-19,COPEPODA,7220752.552567943
ME,2009-08-19,TOTAL,7242146.771973301
ME,2009-08-19,NA,0
ME,2009-09-02,CLADOCERA,45857.46965900518
ME,2009-09-02,COPEPODA,2237557.263136339
ME,2009-09-02,TOTAL,2283414.7327953437
ME,2009-09-02,NA,0
ME,2009-09-30,CLADOCERA,1287909.6220889122
ME,2009-09-30,COPEPODA,3401428.4034011415
ME,2009-09-30,TOTAL,4689338.025490054
ME,2009-09-30,NA,0
ME,2009-10-28,CLADOCERA,12333.780822805329
ME,2009-10-28,COPEPODA,1328771.050695386
ME,2009-10-28,TOTAL,1341104.8315181914
ME,2009-10-28,NA,0
ME,2009-12-03,CLADOCERA,683332.9214360962
ME,2009-12-03,COPEPODA,1846786.9523015732
ME,2009-12-03,TOTAL,2530119.8737376695
ME,2009-12-03,NA,0
ME,2010-02-01,CLADOCERA,119917.11265745905
ME,2010-02-01,COPEPODA,479378.8958277805
ME,2010-02-01,TOTAL,599296.0084852396
ME,2010-03-29,CLADOCERA,12274.53850330624
ME,2010-03-29,COPEPODA,1607272.4396772096
ME,2010-03-29,TOTAL,1619546.9781805158
ME,2010-04-05,CLADOCERA,2158.5210880295426
ME,2010-04-05,COPEPODA,256304.51870004387
ME,2010-04-05,TOTAL,258463.03978807342
ME,2010-04-26,CLADOCERA,116312.62653448095
ME,2010-04-26,COPEPODA,4957603.668378251
ME,2010-04-26,TOTAL,5073916.294912731
ME,2010-05-10,CLADOCERA,1014374.0362274852
ME,2010-05-10,COPEPODA,4794609.547687698
ME,2010-05-10,TOTAL,5808983.583915183
ME,2010-05-24,CLADOCERA,545868.3873298905
ME,2010-05-24,COPEPODA,1056435.043099216
ME,2010-05-24,TOTAL,1602303.4304291066
ME,2010-06-07,CLADOCERA,759966.9783647481
ME,2010-06-07,COPEPODA,1341279.9352997637
ME,2010-06-07,TOTAL,2101246.913664512
ME,2010-06-07,NA,0
ME,2010-06-21,CLADOCERA,2089212.9531206922
ME,2010-06-21,COPEPODA,762775.8597555592
ME,2010-06-21,TOTAL,2851988.8128762515
ME,2010-06-21,NA,0
ME,2010-07-05,CLADOCERA,52850.90288780348
ME,2010-07-05,COPEPODA,156663.92529858506
ME,2010-07-05,TOTAL,209514.82818638853
ME,2010-07-05,NA,0
ME,2010-07-19,CLADOCERA,94431.10361949998
ME,2010-07-19,COPEPODA,623303.3723545901
ME,2010-07-19,TOTAL,717734.47597409
ME,2010-07-19,NA,0
ME,2010-08-03,CLADOCERA,17207.970064224904
ME,2010-08-03,COPEPODA,544685.9293503446
ME,2010-08-03,TOTAL,561893.8994145695
ME,2010-08-16,CLADOCERA,15594.157717239703
ME,2010-08-16,COPEPODA,196623.75509695106
ME,2010-08-16,TOTAL,212217.91281419076
ME,2010-08-16,NA,0
ME,2010-08-30,CLADOCERA,70375.97752047371
ME,2010-08-30,COPEPODA,355190.6061013619
ME,2010-08-30,TOTAL,425566.5836218356
ME,2010-08-30,NA,0
ME,2010-10-05,CLADOCERA,415004.58066657465
ME,2010-10-05,COPEPODA,585663.4320100718
ME,2010-10-05,TOTAL,1000668.0126766465
ME,2010-10-05,NA,0
ME,2010-11-09,CLADOCERA,15726.374645896014
ME,2010-11-09,COPEPODA,372623.11834094423
ME,2010-11-09,TOTAL,388349.49298684025
ME,2010-11-09,NA,0
ME,2011-01-19,CLADOCERA,331640.34632713516
ME,2011-01-19,COPEPODA,4676464.175507192
ME,2011-01-19,TOTAL,5008104.521834327
ME,2011-04-18,CLADOCERA,121338.58253874481
ME,2011-04-18,COPEPODA,5380842.322248678
ME,2011-04-18,TOTAL,5502180.904787422
ME,2011-05-02,CLADOCERA,516765.30600252614
ME,2011-05-02,COPEPODA,9635647.937042966
ME,2011-05-02,TOTAL,10152413.243045492
ME,2011-05-17,CLADOCERA,2193206.422694172
ME,2011-05-17,COPEPODA,31435854.794987332
ME,2011-05-17,TOTAL,33629061.217681505
ME,2011-05-31,CLADOCERA,8790187.846503718
ME,2011-05-31,COPEPODA,13655404.5936048
ME,2011-05-31,TOTAL,22445592.44010852
ME,2011-06-13,CLADOCERA,7066075.631112835
ME,2011-06-13,COPEPODA,13760766.533104561
ME,2011-06-13,TOTAL,20826842.164217398
ME,2011-06-27,CLADOCERA,1070706.2905259081
ME,2011-06-27,COPEPODA,1623526.1692244844
ME,2011-06-27,TOTAL,2694232.4597503925
ME,2011-07-15,CLADOCERA,1541492.2732306304
ME,2011-07-15,COPEPODA,1669367.2490727752
ME,2011-07-15,TOTAL,3210859.5223034057
ME,2011-07-15,NA,0
ME,2011-07-25,CLADOCERA,2186533.341415565
ME,2011-07-25,COPEPODA,4652578.530690011
ME,2011-07-25,TOTAL,6839111.872105576
ME,2011-08-04,CLADOCERA,1592574.738081457
ME,2011-08-04,COPEPODA,3775924.006597035
ME,2011-08-04,TOTAL,5368498.744678493
ME,2011-08-22,CLADOCERA,1219004.2551607061
ME,2011-08-22,COPEPODA,8953606.935584582
ME,2011-08-22,TOTAL,10172611.190745289
ME,2011-09-12,CLADOCERA,2238061.8634056905
ME,2011-09-12,COPEPODA,6011620.052357908
ME,2011-09-12,TOTAL,8249681.915763599
ME,2011-09-12,NA,0
ME,2011-10-03,CLADOCERA,2076643.3318357551
ME,2011-10-03,COPEPODA,3195252.1467478843
ME,2011-10-03,TOTAL,5271895.4785836395
ME,2011-10-03,NA,0
ME,2011-10-31,CLADOCERA,951478.7299646644
ME,2011-10-31,COPEPODA,6025777.650229535
ME,2011-10-31,TOTAL,6977256.3801942
ME,2011-10-31,NA,0
ME,2012-02-22,CLADOCERA,113954.14121625866
ME,2012-02-22,COPEPODA,4722527.81927909
ME,2012-02-22,TOTAL,4836481.960495349
ME,2012-03-21,CLADOCERA,310770.5850707732
ME,2012-03-21,COPEPODA,6005606.661144548
ME,2012-03-21,TOTAL,6316377.246215321
ME,2012-04-03,CLADOCERA,746453.4657738287
ME,2012-04-03,COPEPODA,8227386.985914249
ME,2012-04-03,TOTAL,8973840.451688077
ME,2012-04-17,CLADOCERA,9604596.086203367
ME,2012-04-17,COPEPODA,14161659.695217134
ME,2012-04-17,TOTAL,23766255.781420503
ME,2012-05-01,CLADOCERA,9741771.317047918
ME,2012-05-01,COPEPODA,7717107.71481528
ME,2012-05-01,TOTAL,17458879.031863198
ME,2012-05-14,CLADOCERA,3354263.9741613166
ME,2012-05-14,COPEPODA,6201976.97236102
ME,2012-05-14,TOTAL,9556240.946522336
ME,2012-05-29,CLADOCERA,6387673.493962175
ME,2012-05-29,COPEPODA,10285480.09860586
ME,2012-05-29,TOTAL,16673153.592568036
ME,2012-06-11,CLADOCERA,4194526.768449884
ME,2012-06-11,COPEPODA,8952253.624047995
ME,2012-06-11,TOTAL,13146780.392497879
ME,2012-06-25,CLADOCERA,2767066.1204742743
ME,2012-06-25,COPEPODA,11318093.155430961
ME,2012-06-25,TOTAL,14085159.275905235
ME,2012-07-10,CLADOCERA,1956485.7162612511
ME,2012-07-10,COPEPODA,9020131.384649275
ME,2012-07-10,TOTAL,10976617.100910526
ME,2012-07-23,CLADOCERA,1707173.2984701844
ME,2012-07-23,COPEPODA,12835863.805238456
ME,2012-07-23,TOTAL,14543037.10370864
ME,2012-07-23,NA,0
ME,2012-08-06,CLADOCERA,924412.0497669803
ME,2012-08-06,COPEPODA,4389406.4664808335
ME,2012-08-06,TOTAL,5313818.516247814
ME,2012-08-06,NA,0
ME,2012-08-20,CLADOCERA,1368484.7263820067
ME,2012-08-20,COPEPODA,2851529.845145427
ME,2012-08-20,TOTAL,4220014.571527434
ME,2012-08-20,NA,0
ME,2012-09-04,CLADOCERA,570385.1480152819
ME,2012-09-04,COPEPODA,642901.8400924704
ME,2012-09-04,TOTAL,1213286.9881077523
ME,2012-09-04,NA,0
ME,2012-10-01,CLADOCERA,294319.5776429559
ME,2012-10-01,COPEPODA,7021142.415044213
ME,2012-10-01,TOTAL,7315461.9926871685
ME,2012-10-01,NA,0
ME,2012-10-29,CLADOCERA,214132.11881474106
ME,2012-10-29,COPEPODA,5889046.247525978
ME,2012-10-29,TOTAL,6103178.366340719
ME,2012-10-29,NA,0
ME,2012-11-29,CLADOCERA,666082.6006468443
ME,2012-11-29,COPEPODA,8911400.586692788
ME,2012-11-29,TOTAL,9577483.187339632
ME,2012-11-29,NA,0
ME,2013-02-12,CLADOCERA,281458.1452443735
ME,2013-02-12,COPEPODA,8588945.032222252
ME,2013-02-12,TOTAL,8870403.177466625
ME,2013-04-29,CLADOCERA,744370.234422678
ME,2013-04-29,COPEPODA,9045239.815097645
ME,2013-04-29,TOTAL,9789610.049520323
ME,2013-05-14,CLADOCERA,2569226.8974835076
ME,2013-05-14,COPEPODA,6579414.876406193
ME,2013-05-14,TOTAL,9148641.7738897
ME,2013-05-28,CLADOCERA,13114136.038729863
ME,2013-05-28,COPEPODA,7297610.268224035
ME,2013-05-28,TOTAL,20411746.3069539
ME,2013-06-10,CLADOCERA,4415800.123944866
ME,2013-06-10,COPEPODA,5842957.42049272
ME,2013-06-10,TOTAL,10258757.544437585
ME,2013-06-24,CLADOCERA,8535418.896424847
ME,2013-06-24,COPEPODA,7992325.355992579
ME,2013-06-24,TOTAL,16527744.252417427
ME,2013-06-24,NA,0
ME,2013-07-08,CLADOCERA,476166.68199026876
ME,2013-07-08,COPEPODA,1015739.8827824703
ME,2013-07-08,TOTAL,1491906.564772739
ME,2013-07-08,NA,0
ME,2013-07-22,CLADOCERA,406638.70196115156
ME,2013-07-22,COPEPODA,2599785.7539705513
ME,2013-07-22,TOTAL,3006424.4559317026
ME,2013-07-22,NA,0
ME,2013-08-05,CLADOCERA,1096197.2526104907
ME,2013-08-05,COPEPODA,7843531.180270152
ME,2013-08-05,TOTAL,8939728.432880644
ME,2013-08-05,NA,0
ME,2013-08-21,CLADOCERA,257937.25238841466
ME,2013-08-21,COPEPODA,2434702.868472182
ME,2013-08-21,TOTAL,2692640.1208605967
