id,year,Var1,Value1,Var2,Value2,doy_diff
BM,2007,doc,165.083333333333,straton,127,-38.083333333333
BM,2008,straton,130,straton,130,0
BM,2008,stratoff,295,straton,130,-165
BM,2008,energy,212,straton,130,-82
BM,2008,stability,241,straton,130,-111
BM,2008,anoxia,252,straton,130,-122
BM,2008,daphnia,155,straton,130,-25
BM,2008,clearwater,175,straton,130,-45
BM,2008,iceon,337,straton,130,-207
BM,2008,iceoff,121,straton,130,9
BM,2008,chla,280,straton,130,-150
BM,2008,doc,175.142857142857,straton,130,-45.142857142857
BM,2009,straton,132,straton,132,0
BM,2009,stratoff,272,straton,132,-140
BM,2009,energy,229,straton,132,-97
BM,2009,stability,229,straton,132,-97
BM,2009,anoxia,257,straton,132,-125
BM,2009,daphnia,146,straton,132,-14
BM,2009,clearwater,174,straton,132,-42
BM,2009,iceon,338,straton,132,-206
BM,2009,iceoff,107,straton,132,25
BM,2009,chla,285,straton,132,-153
BM,2009,doc,161.5,straton,132,-29.5
BM,2010,straton,123,straton,123,0
BM,2010,stratoff,270,straton,123,-147
BM,2010,energy,214,straton,123,-91
BM,2010,stability,214,straton,123,-91
BM,2010,anoxia,229,straton,123,-106
BM,2010,daphnia,130,straton,123,-7
BM,2010,clearwater,145,straton,123,-22
BM,2010,iceon,341,straton,123,-218
BM,2010,iceoff,88,straton,123,35
BM,2010,chla,18,straton,123,105
BM,2010,doc,186.928571428571,straton,123,-63.92857142857099
BM,2011,straton,137,straton,137,0
BM,2011,stratoff,276,straton,137,-139
BM,2011,energy,221,straton,137,-84
BM,2011,stability,235,straton,137,-98
BM,2011,anoxia,262,straton,137,-125
BM,2011,daphnia,125,straton,137,12
BM,2011,clearwater,165,straton,137,-28
BM,2011,iceon,340,straton,137,-203
BM,2011,iceoff,117,straton,137,20
BM,2011,chla,14,straton,137,123
BM,2011,doc,82.625,straton,137,54.375
BM,2012,straton,121,straton,121,0
BM,2012,stratoff,275,straton,121,-154
BM,2012,energy,205,straton,121,-84
BM,2012,stability,222,straton,121,-101
BM,2012,anoxia,248,straton,121,-127
BM,2012,daphnia,121,straton,121,0
BM,2012,clearwater,121,straton,121,0
BM,2012,iceon,339,straton,121,-218
BM,2012,iceoff,79,straton,121,42
BM,2012,chla,11,straton,121,110
BM,2012,doc,188.642857142857,straton,121,-67.642857142857
BM,2013,straton,148,straton,148,0
BM,2013,stratoff,289,straton,148,-141
BM,2013,energy,246,straton,148,-98
BM,2013,stability,206,straton,148,-58
BM,2013,anoxia,261,straton,148,-113
BM,2013,daphnia,318,straton,148,-170
BM,2013,clearwater,175,straton,148,-27
BM,2013,iceon,346,straton,148,-198
BM,2013,iceoff,129,straton,148,19
BM,2013,chla,161,straton,148,-13
BM,2013,doc,176.923076923077,straton,148,-28.92307692307699
BM,2014,straton,140,straton,140,0
BM,2014,stratoff,280,straton,140,-140
BM,2014,energy,223,straton,140,-83
BM,2014,stability,252,straton,140,-112
BM,2014,anoxia,86,straton,140,54
BM,2014,daphnia,167,straton,140,-27
BM,2014,clearwater,167,straton,140,-27
BM,2014,iceon,331,straton,140,-191
BM,2014,iceoff,128,straton,140,12
BM,2014,chla,140,straton,140,0
BM,2014,doc,169.333333333333,straton,140,-29.333333333333
BM,2015,straton,126,straton,126,0
BM,2015,stratoff,294,straton,126,-168
BM,2015,energy,210,straton,126,-84
BM,2015,stability,210,straton,126,-84
BM,2015,anoxia,266,straton,126,-140
BM,2015,daphnia,139,straton,126,-13
BM,2015,clearwater,139,straton,126,-13
BM,2015,iceon,325,straton,126,-199
BM,2015,iceoff,104,straton,126,22
BM,2015,chla,113,straton,126,13
BM,2015,doc,165.666666666667,straton,126,-39.666666666667
CB,1981,straton,211,straton,211,0
CB,1981,stratoff,268,straton,211,-57
CB,1981,energy,222,straton,211,-11
CB,1981,stability,253,straton,211,-42
CB,1981,anoxia,211,straton,211,0
CB,1981,daphnia,211,straton,211,0
CB,1981,iceon,NA,straton,211,NA
CB,1981,iceoff,NA,straton,211,NA
CB,1981,chla,268,straton,211,-57
CB,1981,clearwater,NA,straton,211,NA
CB,1981,doc,NA,straton,211,NA
CB,1982,straton,133,straton,133,0
CB,1982,stratoff,279,straton,133,-146
CB,1982,energy,203,straton,133,-70
CB,1982,stability,144,straton,133,-11
CB,1982,anoxia,53,straton,133,80
CB,1982,daphnia,231,straton,133,-98
CB,1982,iceon,327,straton,133,-194
CB,1982,iceoff,118,straton,133,15
CB,1982,chla,279,straton,133,-146
CB,1982,clearwater,NA,straton,133,NA
CB,1982,doc,NA,straton,133,NA
CB,1983,straton,132,straton,132,0
CB,1983,stratoff,272,straton,132,-140
CB,1983,energy,200,straton,132,-68
CB,1983,stability,200,straton,132,-68
CB,1983,anoxia,250,straton,132,-118
CB,1983,daphnia,272,straton,132,-140
CB,1983,iceon,326,straton,132,-194
CB,1983,iceoff,116,straton,132,16
CB,1983,chla,291,straton,132,-159
CB,1983,clearwater,NA,straton,132,NA
CB,1983,doc,NA,straton,132,NA
CB,1984,straton,131,straton,131,0
CB,1984,stratoff,250,straton,131,-119
CB,1984,energy,213,straton,131,-82
CB,1984,stability,170,straton,131,-39
CB,1984,anoxia,51,straton,131,80
CB,1984,daphnia,213,straton,131,-82
CB,1984,iceon,318,straton,131,-187
CB,1984,iceoff,100,straton,131,31
CB,1984,chla,5,straton,131,126
CB,1984,clearwater,NA,straton,131,NA
CB,1984,doc,NA,straton,131,NA
CB,1985,straton,122,straton,122,0
CB,1985,stratoff,297,straton,122,-175
CB,1985,energy,217,straton,122,-95
CB,1985,stability,134,straton,122,-12
CB,1985,anoxia,57,straton,122,65
CB,1985,daphnia,252,straton,122,-130
CB,1985,iceon,311,straton,122,-189
CB,1985,iceoff,112,straton,122,10
CB,1985,chla,150,straton,122,-28
CB,1985,clearwater,NA,straton,122,NA
CB,1985,doc,NA,straton,122,NA
CB,1986,straton,113,straton,113,0
CB,1986,stratoff,293,straton,113,-180
CB,1986,energy,212,straton,113,-99
CB,1986,stability,126,straton,113,-13
CB,1986,anoxia,56,straton,113,57
CB,1986,daphnia,195,straton,113,-82
CB,1986,iceon,315,straton,113,-202
CB,1986,iceoff,101,straton,113,12
CB,1986,chla,153,straton,113,-40
CB,1986,doc,184.866666666667,straton,113,-71.86666666666699
CB,1986,clearwater,NA,straton,113,NA
CB,1987,straton,103,straton,103,0
CB,1987,stratoff,266,straton,103,-163
CB,1987,energy,208,straton,103,-105
CB,1987,stability,154,straton,103,-51
CB,1987,anoxia,78,straton,103,25
CB,1987,daphnia,154,straton,103,-51
CB,1987,iceon,314,straton,103,-211
CB,1987,iceoff,99,straton,103,4
CB,1987,chla,54,straton,103,49
CB,1987,doc,165.157894736842,straton,103,-62.157894736841996
CB,1987,clearwater,NA,straton,103,NA
CB,1988,straton,132,straton,132,0
CB,1988,stratoff,270,straton,132,-138
CB,1988,energy,215,straton,132,-83
CB,1988,stability,160,straton,132,-28
CB,1988,anoxia,20,straton,132,112
CB,1988,daphnia,174,straton,132,-42
CB,1988,iceon,327,straton,132,-195
CB,1988,iceoff,NA,straton,132,NA
CB,1988,chla,20,straton,132,112
CB,1988,doc,174.705882352941,straton,132,-42.70588235294099
CB,1988,clearwater,NA,straton,132,NA
CB,1989,straton,124,straton,124,0
CB,1989,stratoff,303,straton,124,-179
CB,1989,energy,207,straton,124,-83
CB,1989,stability,192,straton,124,-68
CB,1989,anoxia,207,straton,124,-83
CB,1989,daphnia,165,straton,124,-41
CB,1989,iceon,323,straton,124,-199
CB,1989,iceoff,111,straton,124,13
CB,1989,chla,52,straton,124,72
CB,1989,doc,208,straton,124,-84
CB,1989,clearwater,NA,straton,124,NA
CB,1990,straton,122,straton,122,0
CB,1990,stratoff,247,straton,122,-125
CB,1990,energy,206,straton,122,-84
CB,1990,stability,192,straton,122,-70
CB,1990,anoxia,87,straton,122,35
CB,1990,daphnia,162,straton,122,-40
CB,1990,iceon,317,straton,122,-195
CB,1990,iceoff,103,straton,122,19
CB,1990,chla,260,straton,122,-138
CB,1990,doc,157.3125,straton,122,-35.3125
CB,1990,clearwater,NA,straton,122,NA
CB,1991,straton,141,straton,141,0
CB,1991,stratoff,253,straton,141,-112
CB,1991,energy,197,straton,141,-56
CB,1991,stability,154,straton,141,-13
CB,1991,anoxia,81,straton,141,60
CB,1991,daphnia,168,straton,141,-27
CB,1991,iceon,330,straton,141,-189
CB,1991,iceoff,102,straton,141,39
CB,1991,chla,81,straton,141,60
CB,1991,doc,150.846153846154,straton,141,-9.84615384615401
CB,1991,clearwater,NA,straton,141,NA
CB,1992,straton,125,straton,125,0
CB,1992,stratoff,267,straton,125,-142
CB,1992,energy,209,straton,125,-84
CB,1992,stability,156,straton,125,-31
CB,1992,anoxia,56,straton,125,69
CB,1992,daphnia,207,straton,125,-82
CB,1992,iceon,308,straton,125,-183
CB,1992,iceoff,115,straton,125,10
CB,1992,chla,267,straton,125,-142
CB,1992,doc,196.357142857143,straton,125,-71.357142857143
CB,1992,clearwater,NA,straton,125,NA
CB,1993,straton,124,straton,124,0
CB,1993,stratoff,279,straton,124,-155
CB,1993,energy,237,straton,124,-113
CB,1993,stability,193,straton,124,-69
CB,1993,anoxia,82,straton,124,42
CB,1993,daphnia,166,straton,124,-42
CB,1993,iceon,311,straton,124,-187
CB,1993,iceoff,116,straton,124,8
CB,1993,chla,14,straton,124,110
CB,1993,doc,180,straton,124,-56
CB,1993,clearwater,NA,straton,124,NA
CB,1994,straton,122,straton,122,0
CB,1994,stratoff,263,straton,122,-141
CB,1994,energy,180,straton,122,-58
CB,1994,stability,165,straton,122,-43
CB,1994,anoxia,17,straton,122,105
CB,1994,daphnia,165,straton,122,-43
CB,1994,iceon,312,straton,122,-190
CB,1994,iceoff,106,straton,122,16
CB,1994,chla,223,straton,122,-101
CB,1994,doc,163.055555555556,straton,122,-41.055555555556
CB,1994,clearwater,NA,straton,122,NA
CB,1995,straton,122,straton,122,0
CB,1995,stratoff,277,straton,122,-155
CB,1995,energy,234,straton,122,-112
CB,1995,stability,178,straton,122,-56
CB,1995,anoxia,205,straton,122,-83
CB,1995,iceon,327,straton,122,-205
CB,1995,iceoff,104,straton,122,18
CB,1995,chla,12,straton,122,110
CB,1995,doc,184.95,straton,122,-62.94999999999999
CB,1995,clearwater,NA,straton,122,NA
CB,1995,daphnia,NA,straton,122,NA
CB,1996,straton,129,straton,129,0
CB,1996,stratoff,275,straton,129,-146
CB,1996,energy,249,straton,129,-120
CB,1996,stability,190,straton,129,-61
CB,1996,anoxia,51,straton,129,78
CB,1996,daphnia,310,straton,129,-181
CB,1996,iceon,311,straton,129,-182
CB,1996,iceoff,126,straton,129,3
CB,1996,chla,177,straton,129,-48
CB,1996,doc,170.235294117647,straton,129,-41.23529411764699
CB,1996,clearwater,NA,straton,129,NA
CB,1997,straton,127,straton,127,0
CB,1997,stratoff,238,straton,127,-111
CB,1997,energy,181,straton,127,-54
CB,1997,stability,153,straton,127,-26
CB,1997,anoxia,48,straton,127,79
CB,1997,daphnia,238,straton,127,-111
CB,1997,iceon,316,straton,127,-189
CB,1997,iceoff,115,straton,127,12
CB,1997,chla,13,straton,127,114
CB,1997,doc,183.8,straton,127,-56.80000000000001
CB,1997,clearwater,NA,straton,127,NA
CB,1998,straton,110,straton,110,0
CB,1998,stratoff,251,straton,110,-141
CB,1998,energy,196,straton,110,-86
CB,1998,stability,167,straton,110,-57
CB,1998,anoxia,76,straton,110,34
CB,1998,daphnia,222,straton,110,-112
CB,1998,iceon,315,straton,110,-205
CB,1998,iceoff,96,straton,110,14
CB,1998,chla,196,straton,110,-86
CB,1998,doc,163.352941176471,straton,110,-53.352941176471006
CB,1998,clearwater,NA,straton,110,NA
CB,1999,straton,124,straton,124,0
CB,1999,stratoff,278,straton,124,-154
CB,1999,energy,207,straton,124,-83
CB,1999,stability,207,straton,124,-83
CB,1999,anoxia,56,straton,124,68
CB,1999,daphnia,181,straton,124,-57
CB,1999,iceon,342,straton,124,-218
CB,1999,iceoff,99,straton,124,25
CB,1999,chla,19,straton,124,105
CB,1999,doc,172.388888888889,straton,124,-48.388888888889
CB,1999,clearwater,NA,straton,124,NA
CB,2000,straton,122,straton,122,0
CB,2000,stratoff,305,straton,122,-183
CB,2000,energy,235,straton,122,-113
CB,2000,stability,166,straton,122,-44
CB,2000,anoxia,54,straton,122,68
CB,2000,daphnia,166,straton,122,-44
CB,2000,iceon,331,straton,122,-209
CB,2000,iceoff,84,straton,122,38
CB,2000,chla,235,straton,122,-113
CB,2000,doc,174.125,straton,122,-52.125
CB,2000,clearwater,NA,straton,122,NA
CB,2001,straton,123,straton,123,0
CB,2001,stratoff,275,straton,123,-152
CB,2001,energy,220,straton,123,-97
CB,2001,stability,205,straton,123,-82
CB,2001,anoxia,60,straton,123,63
CB,2001,daphnia,192,straton,123,-69
CB,2001,iceon,322,straton,123,-199
CB,2001,iceoff,108,straton,123,15
CB,2001,chla,262,straton,123,-139
CB,2001,doc,194.733333333333,straton,123,-71.73333333333301
CB,2001,clearwater,NA,straton,123,NA
CB,2002,straton,128,straton,128,0
CB,2002,stratoff,253,straton,128,-125
CB,2002,energy,198,straton,128,-70
CB,2002,stability,182,straton,128,-54
CB,2002,anoxia,92,straton,128,36
CB,2002,daphnia,169,straton,128,-41
CB,2002,iceon,341,straton,128,-213
CB,2002,iceoff,107,straton,128,21
CB,2002,chla,266,straton,128,-138
CB,2002,doc,168.222222222222,straton,128,-40.222222222222
CB,2002,clearwater,NA,straton,128,NA
CB,2003,straton,121,straton,121,0
CB,2003,stratoff,261,straton,121,-140
CB,2003,energy,230,straton,121,-109
CB,2003,stability,189,straton,121,-68
CB,2003,anoxia,51,straton,121,70
CB,2003,daphnia,203,straton,121,-82
CB,2003,iceon,318,straton,121,-197
CB,2003,iceoff,104,straton,121,17
CB,2003,chla,216,straton,121,-95
CB,2003,doc,181.631578947368,straton,121,-60.63157894736801
CB,2003,clearwater,NA,straton,121,NA
CB,2004,straton,119,straton,119,0
CB,2004,stratoff,273,straton,119,-154
CB,2004,energy,217,straton,119,-98
CB,2004,stability,202,straton,119,-83
CB,2004,anoxia,190,straton,119,-71
CB,2004,daphnia,287,straton,119,-168
CB,2004,iceon,310,straton,119,-191
CB,2004,iceoff,107,straton,119,12
CB,2004,chla,313,straton,119,-194
CB,2004,doc,170.166666666667,straton,119,-51.166666666667
CB,2004,clearwater,NA,straton,119,NA
CB,2005,straton,108,straton,108,0
CB,2005,stratoff,279,straton,108,-171
CB,2005,energy,194,straton,108,-86
CB,2005,stability,194,straton,108,-86
CB,2005,anoxia,59,straton,108,49
CB,2005,daphnia,221,straton,108,-113
CB,2005,iceon,327,straton,108,-219
CB,2005,iceoff,101,straton,108,7
CB,2005,chla,12,straton,108,96
CB,2005,doc,174.785714285714,straton,108,-66.785714285714
CB,2005,clearwater,NA,straton,108,NA
CB,2006,straton,108,straton,108,0
CB,2006,stratoff,276,straton,108,-168
CB,2006,energy,193,straton,108,-85
CB,2006,stability,193,straton,108,-85
CB,2006,anoxia,12,straton,108,96
CB,2006,daphnia,193,straton,108,-85
CB,2006,iceon,321,straton,108,-213
CB,2006,iceoff,101,straton,108,7
CB,2006,chla,12,straton,108,96
CB,2006,doc,164.1875,straton,108,-56.1875
CB,2006,clearwater,NA,straton,108,NA
CB,2007,straton,113,straton,113,0
CB,2007,stratoff,269,straton,113,-156
CB,2007,energy,212,straton,113,-99
CB,2007,stability,169,straton,113,-56
CB,2007,anoxia,212,straton,113,-99
CB,2007,daphnia,169,straton,113,-56
CB,2007,iceon,334,straton,113,-221
CB,2007,iceoff,99,straton,113,14
CB,2007,chla,22,straton,113,91
CB,2007,doc,188,straton,113,-75
CB,2007,clearwater,NA,straton,113,NA
CB,2008,straton,127,straton,127,0
CB,2008,stratoff,311,straton,127,-184
CB,2008,energy,211,straton,127,-84
CB,2008,stability,184,straton,127,-57
CB,2008,anoxia,28,straton,127,99
CB,2008,daphnia,311,straton,127,-184
CB,2008,iceon,320,straton,127,-193
CB,2008,iceoff,114,straton,127,13
CB,2008,chla,281,straton,127,-154
CB,2008,doc,185.736842105263,straton,127,-58.73684210526301
CB,2008,clearwater,NA,straton,127,NA
CB,2009,straton,117,straton,117,0
CB,2009,stratoff,259,straton,117,-142
CB,2009,energy,230,straton,117,-113
CB,2009,stability,174,straton,117,-57
CB,2009,anoxia,117,straton,117,0
CB,2009,daphnia,259,straton,117,-142
CB,2009,iceon,322,straton,117,-205
CB,2009,iceoff,107,straton,117,10
CB,2009,chla,230,straton,117,-113
CB,2009,doc,185.5625,straton,117,-68.5625
CB,2009,clearwater,NA,straton,117,NA
CB,2010,straton,104,straton,104,0
CB,2010,stratoff,286,straton,104,-182
CB,2010,energy,216,straton,104,-112
CB,2010,stability,200,straton,104,-96
CB,2010,anoxia,53,straton,104,51
CB,2010,daphnia,187,straton,104,-83
CB,2010,iceon,335,straton,104,-231
CB,2010,iceoff,85,straton,104,19
CB,2010,chla,298,straton,104,-194
CB,2010,doc,184,straton,104,-80
CB,2010,clearwater,NA,straton,104,NA
CB,2011,straton,139,straton,139,0
CB,2011,stratoff,277,straton,139,-138
CB,2011,energy,207,straton,139,-68
CB,2011,stability,192,straton,139,-53
CB,2011,anoxia,48,straton,139,91
CB,2011,daphnia,292,straton,139,-153
CB,2011,iceon,326,straton,139,-187
CB,2011,iceoff,113,straton,139,26
CB,2011,chla,25,straton,139,114
CB,2011,doc,133.090909090909,straton,139,5.909090909090992
CB,2011,clearwater,NA,straton,139,NA
CB,2012,straton,95,straton,95,0
CB,2012,stratoff,291,straton,95,-196
CB,2012,energy,206,straton,95,-111
CB,2012,stability,206,straton,95,-111
CB,2012,anoxia,53,straton,95,42
CB,2012,daphnia,291,straton,95,-196
CB,2012,iceon,322,straton,95,-227
CB,2012,iceoff,79,straton,95,16
CB,2012,chla,95,straton,95,0
CB,2012,doc,189.8125,straton,95,-94.8125
CB,2012,clearwater,NA,straton,95,NA
CB,2013,straton,133,straton,133,0
CB,2013,stratoff,276,straton,133,-143
CB,2013,energy,190,straton,133,-57
CB,2013,stability,162,straton,133,-29
CB,2013,anoxia,49,straton,133,84
CB,2013,daphnia,248,straton,133,-115
CB,2013,iceon,331,straton,133,-198
CB,2013,iceoff,126,straton,133,7
CB,2013,chla,217,straton,133,-84
CB,2013,doc,177.470588235294,straton,133,-44.470588235294
CB,2013,clearwater,NA,straton,133,NA
CB,2014,straton,141,straton,141,0
CB,2014,stratoff,268,straton,141,-127
CB,2014,energy,238,straton,141,-97
CB,2014,stability,182,straton,141,-41
CB,2014,anoxia,238,straton,141,-97
CB,2014,daphnia,253,straton,141,-112
CB,2014,iceon,323,straton,141,-182
CB,2014,iceoff,125,straton,141,16
CB,2014,chla,238,straton,141,-97
CB,2014,doc,176.3125,straton,141,-35.3125
CB,2014,clearwater,NA,straton,141,NA
CB,2015,straton,110,straton,110,0
CB,2015,stratoff,264,straton,110,-154
CB,2015,energy,210,straton,110,-100
CB,2015,stability,210,straton,110,-100
CB,2015,anoxia,65,straton,110,45
CB,2015,daphnia,195,straton,110,-85
CB,2015,iceon,314,straton,110,-204
CB,2015,iceoff,100,straton,110,10
CB,2015,chla,238,straton,110,-128
CB,2015,doc,166.941176470588,straton,110,-56.941176470588005
CB,2015,clearwater,NA,straton,110,NA
CR,1981,straton,126,straton,126,0
CR,1981,stratoff,267,straton,126,-141
CR,1981,energy,237,straton,126,-111
CR,1981,stability,208,straton,126,-82
CR,1981,anoxia,182,straton,126,-56
CR,1981,daphnia,167,straton,126,-41
CR,1981,iceon,NA,straton,126,NA
CR,1981,iceoff,NA,straton,126,NA
CR,1981,chla,224,straton,126,-98
CR,1981,clearwater,NA,straton,126,NA
CR,1981,doc,NA,straton,126,NA
CR,1982,straton,130,straton,130,0
CR,1982,stratoff,278,straton,130,-148
CR,1982,energy,215,straton,130,-85
CR,1982,stability,215,straton,130,-85
CR,1982,anoxia,278,straton,130,-148
CR,1982,daphnia,215,straton,130,-85
CR,1982,iceon,345,straton,130,-215
CR,1982,iceoff,121,straton,130,9
CR,1982,chla,130,straton,130,0
CR,1982,clearwater,NA,straton,130,NA
CR,1982,doc,NA,straton,130,NA
CR,1983,straton,132,straton,132,0
CR,1983,stratoff,292,straton,132,-160
CR,1983,energy,228,straton,132,-96
CR,1983,stability,228,straton,132,-96
CR,1983,anoxia,89,straton,132,43
CR,1983,daphnia,157,straton,132,-25
CR,1983,iceon,341,straton,132,-209
CR,1983,iceoff,118,straton,132,14
CR,1983,chla,157,straton,132,-25
CR,1983,clearwater,NA,straton,132,NA
CR,1983,doc,NA,straton,132,NA
CR,1984,straton,144,straton,144,0
CR,1984,stratoff,290,straton,144,-146
CR,1984,energy,226,straton,144,-82
CR,1984,stability,226,straton,144,-82
CR,1984,anoxia,60,straton,144,84
CR,1984,daphnia,5,straton,144,139
CR,1984,iceon,337,straton,144,-193
CR,1984,iceoff,110,straton,144,34
CR,1984,chla,129,straton,144,15
CR,1984,clearwater,NA,straton,144,NA
CR,1984,doc,NA,straton,144,NA
CR,1985,straton,121,straton,121,0
CR,1985,stratoff,295,straton,121,-174
CR,1985,energy,219,straton,121,-98
CR,1985,stability,234,straton,121,-113
CR,1985,anoxia,275,straton,121,-154
CR,1985,daphnia,234,straton,121,-113
CR,1985,iceon,336,straton,121,-215
CR,1985,iceoff,112,straton,121,9
CR,1985,chla,135,straton,121,-14
CR,1985,doc,234,straton,121,-113
CR,1985,clearwater,NA,straton,121,NA
CR,1986,straton,125,straton,125,0
CR,1986,stratoff,281,straton,125,-156
CR,1986,energy,211,straton,125,-86
CR,1986,stability,239,straton,125,-114
CR,1986,anoxia,92,straton,125,33
CR,1986,daphnia,198,straton,125,-73
CR,1986,iceon,329,straton,125,-204
CR,1986,iceoff,102,straton,125,23
CR,1986,chla,307,straton,125,-182
CR,1986,doc,186.818181818182,straton,125,-61.81818181818201
